Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7,24,7,0,,,,19.92,0,0,0,0.0
8,1,1,0,,,,15.0,0,0,0,0.0
8,2,1,0,,,,17.0,0,0,0,0.0
8,3,1,0,,,,19.0,0,0,0,0.0
8,4,1,0,,,,27.0,0,0,0,0.0
8,5,1,0,,,,25.08,0,0,0,0.0
8,6,1,0,,,,23.0,0,0,0,1.7053333333333331
8,7,1,0,,,,17.0,0,0,0,57.12866666666666
8,8,1,0,,,,23.0,0,0,0,192.70266666666666
8,9,1,0,,,,22.0,0,0,0,240.45200000000003
8,10,1,0,,,,23.0,0,0,0,301.844
8,11,1,0,,,,24.0,0,0,0,156.89066666666665
8,12,1,0,,,,26.0,0,0,0,626.7100000000002
8,13,1,0,,,,28.0,0,0,0,956.6919999999999
8,14,1,0,,,,32.88,0,0,0,513.3053333333334
8,15,1,0,,,,30.0,0,0,0,655.7006666666665
8,16,1,0,,,,23.88,0,0,0,590.0453333333334
8,17,1,0,,,,17.0,0,0,0,448.50266666666664
8,18,1,0,,,,15.0,0,0,0,450.20799999999997
8,19,1,0,,,,13.0,0,0,0,304.402
8,20,1,0,,,,11.0,0,0,0,183.32333333333332
8,21,1,0,,,,13.0,0,0,0,68.21333333333334
8,22,1,0,,,,15.0,0,0,0,35.812
8,23,1,0,,,,14.0,0,0,0,0.8526666666666666
8,24,1,0,,,,17.0,0,0,0,0.0
8,1,2,0,,,,17.0,0,0,0,0.0
8,2,2,0,,,,19.0,0,0,0,0.0
8,3,2,0,,,,17.0,0,0,0,0.0
8,4,2,0,,,,18.0,0,0,0,0.0
8,5,2,0,,,,22.68,0,0,0,0.8526666666666666
8,6,2,0,,,,31.0,0,0,0,20.464000000000002
8,7,2,0,,,,37.0,0,0,0,66.508
8,8,2,0,,,,37.0,0,0,0,167.9753333333333
8,9,2,0,,,,37.0,0,0,0,188.43933333333334
8,10,2,0,,,,38.0,0,0,0,179.91266666666667
8,11,2,0,,,,33.0,0,0,0,298.43333333333334
8,12,2,0,,,,27.48,0,0,0,465.556
